Timestamp,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TRE block,TRE abscissa,TRE direction,EBA front end absc.,* Location,Loc available,Loc uncertainty,Loc permanent failure
2022-06-22 11:21:37.8,10.793,12.182,True,892,21.116,NA,710,86.209,NA,56.279,------------,True,1.412,False
2022-06-22 11:21:38.0,10.793,12.182,True,892,20.464,NA,710,86.844,NA,56.933,------------,True,1.432,False
2022-06-22 11:21:38.2,10.793,12.182,True,892,19.811,NA,710,87.478,NA,57.585,------------,True,1.450,False
2022-06-22 11:21:38.4,10.424,11.795,True,892,19.180,NA,710,88.090,NA,57.934,------------,True,1.469,False
2022-06-22 11:21:38.6,10.793,12.182,True,892,18.527,NA,710,88.724,NA,58.869,------------,True,1.487,False
2022-06-22 11:21:38.8,10.793,12.182,True,892,17.874,NA,710,89.357,NA,59.521,------------,True,1.507,False
2022-06-22 11:21:39.0,10.424,11.795,True,892,17.243,NA,710,89.971,NA,59.870,------------,True,1.524,False
2022-06-22 11:21:39.2,10.793,12.182,True,892,16.591,NA,710,90.604,NA,60.806,------------,True,1.544,False
2022-06-22 11:21:39.4,10.424,11.795,True,892,15.960,NA,710,91.217,NA,61.153,------------,True,1.562,False
2022-06-22 11:21:39.6,10.793,12.182,True,892,15.307,NA,710,91.851,NA,62.089,------------,True,1.581,False
2022-06-22 11:21:39.8,10.424,11.795,True,892,14.676,NA,710,92.464,NA,62.438,------------,True,1.599,False
2022-06-22 11:21:40.0,10.424,11.795,True,892,14.045,NA,710,93.076,NA,63.068,------------,True,1.617,False
2022-06-22 11:21:40.2,10.793,12.182,True,892,13.392,NA,710,93.711,NA,64.004,------------,True,1.636,False
2022-06-22 11:21:40.4,10.424,11.795,True,892,12.761,NA,710,94.323,NA,64.353,------------,True,1.654,False
2022-06-22 11:21:40.6,10.424,11.795,True,892,12.130,NA,710,94.936,NA,64.983,------------,True,1.673,False
2022-06-22 11:21:40.8,10.424,11.795,True,892,11.499,NA,710,95.549,NA,65.614,------------,True,1.690,False
2022-06-22 11:21:41.0,10.424,11.795,True,892,10.868,NA,710,96.161,NA,66.245,------------,True,1.709,False
2022-06-22 11:21:41.2,10.424,11.795,True,892,10.237,NA,710,96.774,NA,0.467,------------,True,1.728,False
2022-06-22 11:21:41.4,10.424,11.795,True,892,9.606,NA,710,97.387,NA,1.098,------------,True,1.745,False
2022-06-22 11:21:41.6,10.424,11.795,True,892,8.975,NA,710,98.000,NA,1.729,------------,True,1.764,False
2022-06-22 11:21:41.8,10.037,11.408,True,892,8.366,NA,710,98.592,NA,2.055,------------,True,1.781,False
2022-06-22 11:21:42.0,10.424,11.795,True,892,7.734,NA,710,99.204,NA,2.969,------------,True,1.800,False
2022-06-22 11:21:42.2,10.424,11.795,True,892,7.104,NA,710,99.817,NA,3.600,------------,True,1.818,False
2022-06-22 11:21:42.4,10.037,11.408,True,892,6.494,NA,710,100.408,NA,3.927,------------,True,1.836,False
2022-06-22 11:21:42.6,10.037,11.408,True,892,5.885,NA,710,101.000,NA,4.536,------------,True,1.854,False
2022-06-22 11:21:42.8,10.424,11.795,True,892,5.254,NA,710,101.613,NA,5.449,------------,True,1.871,False
2022-06-22 11:21:43.0,10.037,11.408,True,892,4.645,NA,710,102.204,NA,5.776,------------,True,1.889,False
2022-06-22 11:21:43.2,10.037,11.408,True,892,4.036,NA,710,102.796,NA,6.385,------------,True,1.906,False
2022-06-22 11:21:43.4,10.424,11.795,True,892,3.404,NA,710,103.409,NA,7.299,------------,True,1.925,False
2022-06-22 11:21:43.6,10.037,11.408,True,892,2.796,NA,710,104.001,NA,7.625,------------,True,1.942,False
2022-06-22 11:21:43.8,10.037,11.408,True,892,2.187,NA,710,104.592,NA,8.234,------------,True,1.960,False
2022-06-22 11:21:44.0,10.037,11.408,True,892,1.577,NA,710,105.184,NA,8.844,------------,True,1.978,False
2022-06-22 11:21:44.2,9.650,11.004,True,892,0.989,NA,710,105.754,NA,9.136,------------,True,1.995,False
2022-06-22 11:21:44.4,10.037,11.408,True,892,0.380,NA,710,106.346,NA,10.041,------------,True,2.013,False
2022-06-22 11:21:44.6,10.037,11.408,True,892,0.118,NA,710,107.648,NA,10.303,------------,True,0.972,False
2022-06-22 11:21:44.8,10.037,11.408,True,891,65.908,NA,710,108.240,NA,10.805,------------,True,0.989,False
2022-06-22 11:21:45.0,9.650,11.004,True,891,65.321,NA,710,108.811,NA,11.097,------------,True,1.007,False
2022-06-22 11:21:45.2,9.650,11.004,True,891,64.733,NA,710,109.381,NA,11.685,------------,True,1.023,False
2022-06-22 11:21:45.4,10.037,11.408,True,891,64.124,NA,710,109.973,NA,12.589,------------,True,1.041,False
